Timestamp,Latitude,Longitude,X,Y,Distance,LogDist,Azimuth,RouteID,CellID,Frequency_MHz,RSRP_dBm
2012-12-17 18:27:00,35.514944116667,24.019372133333,-466.76078830664,733.6117873711,869.512442734695,2.93927580114305,122.466573879182,2,60565,1876.6,-77
2013-03-19 12:11:37,35.516072183333,24.0193523,-468.558043553935,859.188168630055,978.647510236939,2.99062629555726,118.605831431813,2,60565,1876.6,-75
2013-03-19 12:07:55,35.518082483333,24.019381966667,-465.869712100081,1082.97476463028,1178.92702466193,3.07148692318881,113.276212940636,2,60565,1876.6,-83
2013-03-19 12:10:08,35.518156383333,24.019355683333,-468.251452978087,1091.20131262992,1187.4256725797,3.07460643429795,113.224923620319,2,60565,1876.6,-83
2012-09-19 15:32:42,35.518380304832,24.019465997854,-458.2549812944,1116.12825389858,1206.5404705321,3.08154189386519,112.321854837563,2,60565,1876.6,-82
2012-09-16 15:47:40,35.518410761471,24.019419331359,-462.483801685496,1119.51868695237,1211.28582805919,3.08324663604295,112.44598460824,2,60565,1876.6,-92
2013-03-13 23:54:07,35.518557616748,24.019345006864,-469.218932318697,1135.86661638745,1228.96679233809,3.08954014806207,112.445193739539,2,60565,1876.6,-80
2012-12-05 11:28:14,35.513809316667,24.0195904,-446.981918431823,607.285851370804,754.048367599954,2.87739920410326,126.354263564288,1,60565,1876.6,-61
2012-12-04 15:38:26,35.513936016667,24.019606183333,-445.55166573259,621.390095371105,764.618818407183,2.88344498244815,125.641434679277,1,60565,1876.6,-81
2012-12-04 15:38:39,35.513952016667,24.019615,-444.752717767897,623.171215370563,765.602601633743,2.8840034005698,125.515171257842,1,60565,1876.6,-81
2012-09-16 15:43:43,35.518103558967,24.019572087732,-448.641337942867,1085.32090420664,1174.39367982763,3.06981370535864,112.45883408067,2,60565,1876.6,-87
2012-09-16 15:44:08,35.518131274048,24.019508657196,-454.389280745746,1088.40614702395,1179.44798924589,3.07167879432586,112.659626929542,2,60565,1876.6,-87
2012-09-16 15:47:15,35.518262262271,24.019601974041,-445.933102989599,1102.9877560082,1189.72195165338,3.07544547486121,112.013267191026,2,60565,1876.6,-92
2013-03-13 23:54:26,35.518579984401,24.019535295333,-451.97538836035,1138.35658351971,1224.80098911054,3.08806552841283,111.655156984562,2,60565,1876.6,-77
2012-09-13 16:14:52,35.512495383333,24.019787283333,-429.140761660188,461.018792629531,629.841345479857,2.79923116618364,132.949023380567,1,60564,1858.4,-74
2012-12-05 19:05:01,35.513872733333,24.01974932,-432.580919673073,614.345394630155,751.363105274994,2.87584986577544,125.150643659502,1,60564,1858.4,-70
2012-12-04 15:38:20,35.51397635,24.019666033333,-440.128183630264,625.880002000333,765.139591793297,2.88374067491193,125.115460356463,1,60565,1876.6,-81
2012-12-04 17:34:01,35.5141545,24.01980235,-427.775451738415,645.711659999937,774.554959295903,2.88905223897336,123.523947658423,1,60564,1858.4,-71
2013-03-13 23:44:12,35.515096727692,24.019802109231,-427.797269722532,750.600446673442,863.951118135988,2.93648917103866,119.680548337318,2,60565,1876.6,-76
2013-03-19 12:11:44,35.516125183333,24.019700366667,-437.016968551522,865.088128630188,969.206531704591,2.98641633228522,116.801557157532,2,60565,1876.6,-83
2012-09-16 15:43:37,35.517907008544,24.019729219884,-434.402350239186,1063.44091111844,1148.74364996449,3.06022312370385,112.219402489386,2,60565,1876.6,-87
2012-09-16 15:44:14,35.518019424288,24.019694548652,-437.544184929328,1075.95503174039,1161.51803433823,3.06502595727252,112.129440430261,2,60565,1876.6,-87
2012-09-16 15:46:57,35.518135765235,24.019689887661,-437.966554207252,1088.9061059607,1173.6827553486,3.06955072364041,111.910377200385,2,60565,1876.6,-92
2013-03-13 23:54:38,35.518630449155,24.019664384079,-440.27763558593,1143.97431993465,1225.77389475673,3.08841036796745,111.050054317575,2,60565,1876.6,-77
2012-12-04 17:37:15,35.513742666667,24.01988645,-420.154485241816,599.866373370712,732.372485399162,2.86473201986808,125.007916313161,1,60565,1876.6,-91
2012-12-05 18:57:29,35.51392198,24.019913615714,-417.692784929905,619.827533600238,747.431223586127,2.87357123633931,123.975458616293,1,60569,1876.6,-52
2012-12-04 17:29:02,35.514003536,24.019815434,-426.589806962454,628.906347519995,759.935561317672,2.88077676787207,124.149208885503,1,60565,1876.6,-63
2012-12-04 15:55:52,35.5141721425,24.0198198625,-426.188505534161,647.675623100483,775.319518010505,2.88948071710193,123.346024252052,1,60565,1876.6,-55
2012-12-17 18:21:48,35.51502883,24.019955863333,-413.864393860362,743.042075600163,850.526462032548,2.92968783016015,119.117215883068,2,60565,1876.6,-89
2012-09-16 17:20:05,35.516251994671,24.019856330758,-422.883828097851,879.20476677627,975.618651927487,2.98928009458527,115.686831258515,2,60565,1876.6,-81
2013-03-19 12:10:53,35.517020016667,24.019873933333,-421.28871948524,964.700975370447,1052.67856302207,3.02229577895671,113.591083443685,2,60565,1876.6,-74
